Title,FeaturedImage,PublishedDate,Content,GalleryImages
Lansimi i raportit vlerësues krahasimor të të dhënave për funksionimin e sistemit të drejtësisë gjatë viteve 2014-2020,https://md.rks-gov.net/desk/inc/media/4F3C175C-8BF0-4653-8B1B-5654BB3C4195.jpg ,01/03/2022 23:04,"<p>Duke vlerësuar lartë përpilimin e këtij raporti, ministrja Haxhiu u shpreh se e konsideron metodën e analizës së të dhënave si shumë të rëndësishme për identifikimin e problemeve në sistemin e drejtësisë, dhe mbi këto të gjetura do të hartohen edhe politika të ndryshme në Ministrinë e Drejtësisë.</p><p>“Kjo metodologji përdoret nga të gjitha vendet anëtare të Këshillit të Evropës dhe ka për qëllim të analizojë funksionimin e sistemeve gjyqësore dhe të orientojë politikat publike të drejtësisë dhe të arrihen njohuri më të mira të kornizave kohore gjyqësore, si dhe të optimizojë menaxhimin e kohës gjyqësore. Kjo dëshmon përkushtimin e Kosovës për të arritur standardet dhe praktikat ndërkombëtare që do ta lehtësojnë edhe më tej integrimin evropian të shtetit tonë”, potencoi ministrja Haxhiu.</p><p>Ky raport është hartuar nga Ministria e Drejtësisë në bashkëpunim me institucionet relevante të drejtësisë: Këshillin Gjyqësor, Këshillin Prokurorial, Odën e Avokatëve dhe Agjencinë për Ndihmë Juridike Falas përmes projektit të mbështetur nga Këshilli i Evropës bazuar në metodologjinë e Komisionit Evropian për Efikasitetin e Drejtësisë (CEPEJ) për vlerësimin e sistemeve gjyqësore.</p><p>Ministrja Haxhiu theksoi para të pranishmëve se kjo analizë e të dhënave sipas metodologjisë së CEPEJ është përdorur si indikator thelbësor edhe në Strategjinë e Sundimit të Ligjit 2021-2025 hartuar nga Ministria e Drejtësisë dhe po përdoret edhe në Strategjinë për Zhvillim 2030 e cila është në proces e sipër nga Zyra e Kryeministrit.</p><p>Raportin e plotë mund ta gjeni në vegzën e bashkëlidhur:</p><p><a href=""https://md.rks-gov.net/page.aspx?id=1%2C172&amp;fbclid=IwAR3aJjW3YMdUsRlMmacbHRczfNKQij2Z0pAx7J6LIbRhJoi1bDsgfWJJVv0"" rel=""nofollow noopener"" tabindex=""0"" target=""_blank"">https://md.rks-gov.net/page.aspx?id=1,172</a></p>",
Qeveria i jep mbështetje Marrëveshjes ndërmjet Kosovës dhe Shqipërisë për ndihmë të ndërsjellë juridike si dhe pakos ligjore për ekzekutimin e sanksioneve penale dhe shërbimet korrektuese dhe sprovuese,https://md.rks-gov.net/desk/inc/media/BB62589A-F6E8-4A88-AD44-BF5FAF3F2222.jpg ,23/02/2022 23:03,"<p>Sa i përket Marrëveshjes të cilën e ka arritur Republika e Kosovës dhe Republikës së Shqipërisë, ministrja Haxhiu bëri të ditur se qëllimi i kësaj Marrëveshje është forcimi i mëtutjeshëm i bashkëpunimit në fushën e ndihmës juridike në çështjet civile dhe tregtare në mes të dy vendeve dhe lehtësimi i procedurës ligjore në këtë fushë.</p><p>Kjo Marrëveshje zbatohet për çështjet që përfshijnë procedurat lidhur me gjendjen civile, çështjet familjare, marrëdhëniet e punës, çështjet e pronësisë dhe marrëdhëniet e tjera civile apo tregtare të personave fizik dhe juridik. Përmes saj adresohen çështjet si: Garantimi i mbrojtës së të drejtave të njeriut si dhe qasja ne gjykata dhe organe tjera, përjashtimi nga legalizimi i dokumenteve, ndihma juridike dhe lirimi nga pagesa e shpenzimeve gjyqësore dhe fuqia juridike e dokumenteve publike.</p><p>Sa i përket Projektligjit për Ekzekutimin e Sanksioneve Penale, ministrja Haxhiu tha se ndër të tjerash, përmes këtij Projektligji synohet që të bëhet rregullimi ligjor i ekzekutimit të sanksioneve penale, aplikimi i masave të trajtimit të detyrueshëm dhe aplikimi i masës së paraburgimit.</p><p>Ndryshimet e parapara në këtë Projektligj, përveç tjerash, tha Haxhiu kanë ardhur edhe si kërkesa të parashtruara nga organizatat që kanë monitoruar institucionet korrektuese si dhe kërkesat nga vet të burgosurit dhe që lidhen me panelin për lirim me kusht, pezullimin e dënimit, ditët e pushimit dhe lirimin e parakohshëm.</p><p>Sa i përket Projektligjit për Shërbimin Korrektues të Kosovës, ministrja Haxhiu tha se përmes tij synohet që të bëhet përcaktimi i statusit, parimet, përgjegjësitë, menaxhimi dhe organizimi përgjithshëm i Shërbimit Korrektues të Kosovës, kushtet e veçanta apo shtesë për rekrutim, të drejtat ose detyrimet specifike, rregullat e veçanta për zhvillimin e karrierës sipas sistemit të gradave, zhvillimin profesional dhe nevojat për trajnime, transferimin dhe sistematizimin e nëpunësve të Shërbimit Korrektues të Kosovës.</p><p>Ministrja Haxhiu para kabinetit qeveritar ka prezantuar edhe Projektligjin për Shërbimin Sprovues të Kosovës përmes të cilit tha Haxhiu synohet që të bëhet përcaktimi i statusit, parimeve dhe organizimi i përgjithshëm i Shërbimit Sprovues të Kosovës, me qëllim të rehabilitimit dhe ri-integrimit shoqëror të personave nën mbikëqyrje, gjithashtu, parandalimin e veprave penale dhe uljen e rrezikut të përsëritjes së tyre si dhe të kontribuojë në mbrojtjen e interesit publik.</p><p>Derisa ka theksuar rëndësinë e këtyre projektligjeve, ministrja Haxhiu shtoi se aprovimi i tyre mundëson funksionimin e gjithmbarshëm të institucioneve përkatëse, përfshirë çështjet të cilat janë në interes të qytetarëve të Republikës së Kosovës.</p>",
DEKLARATË E PËRBASHKËT ZOTIMI,https://md.rks-gov.net/desk/inc/media/8EC63E29-1140-46C1-B227-474BC3FB0F5B.jpg ,18/02/2022 23:02,"<p>Përmes kësaj deklarate, Ministria e Drejtësisë zotohet se do të formojë në afatin më optimal, grupet punuese për kryerjen e hapave procedurale dhe nxjerrjen e dokumenteve përkatëse për reformat . Në anën tjetër, Këshilli Gjyqësor i Kosovës dhe Gjykata Supreme me nënshkrimin e kësaj Deklarate, zotohen të kontribuojnë substencialisht në këtë proces duke dhënë kontribut të vazhdueshëm profesional përmes përfaqësuesve kompetent.</p><p>Ky akt shënon një zotim të plot-vullnetshëm për të ngritur nivelin e bashkëpunimit dhe kontributit në mes të këtyre institucioneve, me qëllimin e qartë për reforma në fushat e caktuara të sundimit të ligjit, ndër të tjera, në atë penale, civile dhe administrative. Zotimi i tillë, gjithashtu është i rëndësishëm për bashkëpunimin dhe kontributin profesional të partnerëve strategjik, si pjesë e rëndësishme e reformave në drejtësi.</p><p>Një akt i tillë, shënon përkushtimin dhe bashkëpunimin e institucioneve të drejtësisë, për të kontribuar tutje në proceset reformuese në drejtësi, për të forcuar sundimin e ligjit si dhe për të rritur rezultatet e institucioneve dhe besimin e qytetarëve në sistemin e drejtësisë.</p>",
"Ministrja Haxhiu priti në takim Ambasadorin Amerikan, Jeffrey Hovenier",https://md.rks-gov.net/desk/inc/media/DB343054-46B3-4C2A-8351-3B1A8C6535B4.jpg ,14/02/2022 23:01,"<p>Ministrja Haxhiu duke i uruar mirëseardhje e informoi ambasadorin Hovenier, për prioritetet e Ministrisë së Drejtësisë dhe progresin e shënuar deri më tani dhe objektivat në këtë drejtim.</p><p>Ambasadori Hovenier, e njoftoi Ministren Haxhiu për angazhimin e tyre në çështje të rëndësishme me fokus në sundimin e ligjit dhe qeverisja e mirë.</p><p>Të dy palët përgëzuan bashkëpunimin e ndërsjellë deri tani dhe ritheksuan gatishmërinë për të thelluar edhe më tutje këtë bashkëpunim në drejtim të forcimit të rendit kushtetues e ligjor në Republikën e Kosovës.</p>",
Fjala e Ministres Haxhiu në Konferencën vjetore të prokurorëve,https://md.rks-gov.net/desk/inc/media/5AFC9FC7-71F1-45B6-9CCB-49FC3A0BB1C6.jpg ,11/02/2022 23:00,"<p>Të nderuar prokurorë,</p><p>jam e vetëdijshme që keni një punë të rëndë dhe sfiduese, ndjekja e një vepre është një barrë e rëndë, mirëpo siguria e qytetarëve varet edhe nga puna juaj, viktima e krimit kërkojnë mbrojtje dhe drejtësi prandaj edhe kemi plotësisht të drejtë t’ju kërkojmë që t’i shërbeni ligjit dhe t’i qaseni drejtësisë me përulësi.</p><p>Për t’i realizuar synimet dhe përgjegjësitë tuaja dhe për ta fuqizuar edhe më shumë punën tuaj, duhet ta rrisni bashkëpunimin me njëri-tjetrin dhe të ndani me njëri-tjetrin përvojat dhe vështirësitë që i hasni gjatë punës suaj por edhe sukseset tuaja.</p><p>Ndonëse keni një përgjegjësi të madhe, gjithnjë duhet të keni parasysh parimet që do t’ju udhëheqin gjatë punës suaj.</p><p>Ju luani një rol shumë të rëndësishëm në administrimin e drejtësisë, prandaj ushtrojeni detyrën tuaj në mënyrë objektive, të pavarur dhe me paanësi.</p><p>Në përmbushjen e detyrave tuaja profesionale, sigurisht që ju duhet mbështetje. Unë zotohem para jush që do të jem zëri juaj që adreson secilën nevojë që keni, qoftë atë njerëzore apo profesionale.</p><p>Ne e kemi obligim që të sigurohemi që ju e bëni punën tuaj pa asnjë pengesë. E kemi obligim që t’ju ofrojmë mbrojtje kur rrezikohet siguria juaj personale për shkak të kryerjes së funksioneve prokuroriale.</p><p>Ju lutem që gjatë punës tuaj të keni parasysh që përveç tjerash, qytetarët duan rezultate në adresimin e veprave që e kanë lënë të pazhvilluar vendin tonë, ato të krimit të organizuar dhe korrupsionit.</p><p>Angazhohuni shumë që të sillni para drejtësisë ata të cilët kanë keqpërdorur detyrat zyrtare dhe që janë pasuruar në mënyrë të paligjshme!</p><p>Ne duhet të dëshmojmë që askush nuk është i paprekshëm dhe se të gjithë janë të barabartë para ligjit.</p><p>Ju duhet të dëshmoni që nuk ju interesojnë emrat e përveçëm të njerëzve që hetohen apo pozicionet që ata mbajnë, por veprat që kanë bërë!</p><p>Angazhohuni për adresimin e veprave që kanë të bëjnë me krimet e kryera gjatë luftës së fundit në Kosovë e po ashtu të mos keni asnjë tolerancë për veprat që kanë të bëjnë me dhunën në familje, dhunën në bazë gjinore dhe dhunën ndaj grave!</p><p>Hetimet profesionale e të mbështetura në ligj, që kulmojnë me aktgjykime dënuese e ndëshkim për kryesit e veprës penale, është ajo që secili qytetar pret nga ju.</p><p>Angazhohuni maksimalisht për drejtësi! Mbrojini efektivisht qytetarët nga shkelja e të drejtave të tyre, sepse ju veproni në emër të shoqërisë dhe po ashtu e keni përgjegjësinë të mbroni interesin publik. Mos lejoni askënd të ndërhyjë në punën tuaj! Ndiqni standardet më të larta etike dhe profesionale!</p><p>Mund ta marr me mend që kritikat që i kam thënë dhe i them për sistemin e drejtësisë, edhe mund të keqkuptohen. Dua të them një gjë, secila prej tyre ka vetëm një qëllim – ai qëllim është që shteti ynë të ketë institucione të fuqishme të drejtësisë dhe që i shërbejnë vetëm ligjit.</p><p>Po ashtu, gjithë çfarë kemi bërë si Ministri dhe si ministre që nga dita e parë e punës sime është për të mirën e sistemit të drejtësisë.</p><p>Të gjitha reformat që kemi nisur kanë për qëllim fuqizimin e sistemit të drejtësisë dhe kthimin e besimit të qytetarëve në këto institucione.</p><p>Në fund para nesh është një proces goxha i rëndësishëm, ai i zgjedhjes së kryeprokurorit të ri të shtetit.</p><p>Arsyeja pse po e përmend këtu është sepse zgjedhja e kryeprokurorit është përtej Këshillit Prokurorial sepse ka jehonë e ndikim brenda dhe jashtë vendit.</p><p>Prandaj ky proces ka vëmendjen e të gjithëve, madje edhe të partnerëve tanë ndërkombëtarë.</p><p>Sigurohuni që ky proces të jetë transparent, i drejtë , profesional e meritor!</p><p>Faleminderit për punën e mirë që keni bërë. Ju uroj punë të mbarë dhe të drejtë e për drejtësi në ditët, muajt e vitet në vazhdim!</p><p>Ministria e Drejtësisë është e gatshme të kontribuojë dhe avokojë për ju.</p><p>Fati i Kosovës dhe qytetarëve është në duart tona. Është detyrë që ta zhvillojmë vendin në mënyrë që qytetarët ta duan vendin e tyre dhe të mos detyrohen të largohen nga vendi.</p>",
Drejt finalizimit Projektligji për ndryshimin dhe plotësimin e Ligjit për Këshillin Prokurorial të Kosovës,https://md.rks-gov.net/desk/inc/media/575C2442-414E-43C4-8EFA-F0D731CEC6D1.jpg ,10/02/2022 22:59,"<p>Komentet dhe propozimet gjatë fazës së konsultimeve në kanë qenë tejet të vlefshme në përpjekjen për reformim të sistemit të drejtësisë, duke filluar me sistemin prokurial, me ç&#39;rast u theksua se reformat në drejtësi gradualisht po jetësohen dhe se ky është një hap shumë i rëndësishëm në këtë drejtim në reformimin e Këshillit Prokurorial, dhe rrjedhimisht edhe në sistemin prokurorial, me qëllim të ngritjes se efikasitetit, transparencës si dhe llogaridhënies.</p><p>Ministria e Drejtësisë është e përkushtuar që ky proces të jetë transparent dhe gjithëpërfshirës dhe në linjë me standardet ndërkombëtare, për çka tashmë është marrë edhe opinionin nga Komisioni i Venecias, i cili është shndërruar në norma konkrete.</p><p>Në kuadër të takimit me theks të veçantë u diskutuan çështja e përbërjes së re të Këshillit Pokuririal duke e siguruar një përbërje të balancuar, pastaj procedura e përzgjedhjes së anëtarëve prokurorë dhe jo prokurorë, procedura disiplinore për anëtarët e Këshillit si dhe çështje tjera të cilat garantojnë një Këshill me integritet, funksional dhe të paanshëm.</p><p>Pas përfundimit të kësaj faze diskutimesh, Drafti do të procedohet për vlerësim të ndikimit buxhetor dhe të përputhshmërisë me legjislacion të BE-së, për t’u proceduar më pas për shqyrtim dhe aprovim nga ana e Qeverisë.</p>",
Diskutim për vettingun mes Ministres Haxhiu dhe Raportuesve të Komisionit të Venecias,https://md.rks-gov.net/desk/inc/media/FE266E91-AEDA-4442-B592-777377FE310F.jpg ,09/02/2022 22:58,"<p>Në trajtimin e kësaj çështje, Ministrja Haxhiu informoi Raportuesit e Komisionit të Venecias për rëndësinë që ka procesi i vettingut për qytetarët e Republikës së Kosovës si dhe me problemet që aktualisht ballafaqohet sistemi i drejtësisë.</p><p>Ministrja Haxhiu, së bashku me anëtarët e grupit punues, iu përgjigjen pyetjeve që u adresuan nga raportuesit e që lidheshin me opsionet e ndjekura në koncept dokument por edhe me draftin e amendamenteve kushtetuese.</p><p>Komisioni i Venecias në muajin mars pritet të jap Opinionin për një nga proceset më të rëndësishme për Republikën e Kosovës.</p><p>Ministrja Haxhiu, pas diskutimeve, falenderoi raportuesit për Opinionin në projektligjin për KPK si dhe për angazhimin e tyre profesional dhe për bashkëpunimin e Komisionit të Venecias me Republikën e Kosovës dhe i siguroi që do të adresohen rekomandimet e adresuar përmes opinioneve të tyre.</p>",
"Ministrja Haxhiu priti në takim shefin e EULEX-it, Wigemark",https://md.rks-gov.net/desk/inc/media/A8EDC303-6AB3-46FF-BD09-704F0DD63C48.jpg ,09/02/2022 22:57,"<p>Ministrja Haxhiu, e njoftoi shefin e EULEX-it lidhur me punën që po bëhet në kuadër të Ministrisë.</p><p>Z. Wigemark shprehu mbështetje për adresimin e prioriteteve dhe theksoi nevojën në implementimin e strategjive të miratuara, qoftë atë për sundimin e ligjit si dhe strategjinë nacionale kundër dhunës në familje.</p><p>Të dy palët u dakorduan për më shumë bashkpunim në përpjekje për të avancuar sistemin e drejtësisë.</p>",
U mbajt takimi i parë i Grupit Punues për hartimin e Strategjisë nacionale për drejtësi tranzicionale ,https://md.rks-gov.net/desk/inc/media/B7E37A06-1842-468A-BF25-26328E10AD04.jpg ,18/08/2021 22:56,"<p>Kryeministri i Kosovës, Albin Kurti, në fjalimin e tij hyrës ftoi anëtarët e grupit punues, që të bashkojnë të gjitha nismat të cilat i përkasin ballafaqimit me të kaluarën dhe drejtësisë tranzicionale.</p><p>&#34;Ne si Qeveri tashmë e kemi bërë të qartë fokusin tonë në ballafaqimin me të kaluarën. Për momentin ekzistojnë disa nisma që janë në proces e sipër, të gjitha të lidhura me krimet e kryera gjatë luftës. Përtej asaj që kjo strategji duhet të përfshijë të gjitha këto nisma, duhet që të ekzistojë edhe bashkëpunim i ngushtë e kuptimplotë në mes tyre&#34;, u shpreh kryeministri Kurti.</p><p>Më tej, u theksua qëllimi i përbashkët që ka të bëjë me krijimin e kujtesës kolektive, e cila do të shërbejë edhe për gjeneratat e ardhshme, brezave që vijnë pas nesh.</p><p>&#34;Historia është e mbushur me mësime të dhimbshme. Por, mbase pjesa më e rëndësishme për t’u mbajtur mend është, që paqja kërkon drejtësi, por edhe rehabilitim. Në Kosovë nuk ka ndodhur asnjëra, e viktimat e luftës i meritojnë që të dyja&#34; u shpreh mes të tjerash Kryeministri i Republikës së Kosovës, Albin Kurti, në takimin e parë të Grupit Punues për hartimin e Strategjisë për drejtësi tranzicionale.</p><p>Ndërsa krahas kryeministrit Kurti, ministrja e Drejtësisë, Albulena Haxhiu, duke theksuar më tej rëndësinë dhe seriozitetin që kërkon kjo strategji, kërkoi nga ky grup punues që hartimi i strategjisë për drejtësi tranzicionale të bëhet në konsultim të vazhdueshëm me qytetarët që janë prekur nga lufta në mënyrë që kjo strategji të pasqyrojë më së miri përvojat, nevojat dhe të drejtat e viktimave.</p><p>&#34;Një iniciativë e tillë ka qenë më se e nevojshme që nga përfundimi i luftës në Kosovë, por që në mungesë të një marrëveshje paqeje, mjetet dhe mekanizmat që përbëjnë drejtësinë tranzicionale u ndërmorën ad-hoc, shpesh me mandate të mbivendosura dhe të përcjella nga mungesa e vullnetit politik për ta bërë ballafaqimin me të kaluarën prioritet në agjendën shtetërore&#34;, potencoi ministrja Haxhiu.</p><p>Ministrja shprehu përkushtimin e plotë për hartimin e një strategjie që është në përputhje me ligjin vendor dhe ndërkombëtar, nëpërmjet së cilës synohet të përmbushen të drejtat e viktimave jo vetëm si të drejta individuale por si të drejta kolektive të shoqërisë në tërësi.</p>","https://md.rks-gov.net/desk/inc/media/B7E37A06-1842-468A-BF25-26328E10AD04.jpg ,https://md.rks-gov.net/desk/inc/media/1A832345-4A32-48D3-9BCB-57FD61A9C73D.jpg ,https://md.rks-gov.net/desk/inc/media/D8258760-F065-4BC0-8581-E703BC2A5035.jpg "
Ministrja e Drejtësisë priti në takim përfaqësueset e Shoqatës për Prindër të Ndarë,https://md.rks-gov.net/desk/inc/media/98A328EE-D027-40C4-A17B-14D9D426B34D.jpg ,27/04/2021 22:55,"<p>Në takim u diskutua rreth proceseve gjyqësore në procedurat e divorcit dhe stërzgjatjes së këtyre proceseve, e cila përherë është në dëm të grave, si në aspektin ekonomik ashtu edhe në shkeljen e të drejtave civile të grave kujdestare në familje.</p><p>Në këtë takim palët u dakorduan që të bashkërendojnë hapat në adresimin e çështjeve të ngritura, për të gjetur zgjidhjet që mundësojnë tejkalimin e problemeve që në rastet më të shpeshta dëmtohen gratë dhe fëmijët.</p>",
Zëvendësministri në Ministrinë e Drejtësisë vizitoi sot Burgun e Sigurisë së Lartë,https://md.rks-gov.net/desk/inc/media/E21451D5-C8D1-461C-99A7-9B4D864E27DE.jpg ,26/04/2021 22:54,<p>Në këtë takim Zëvendësministri u njoftua nga afër me kërkesat dhe sfidat që ballafaqohet Burgu i Sigurisë së Lartë ku edhe iu ofroi mbështetje të plotë institucionale në përputhshmëri me kornizat ligjore.</p><p>Zëvendësministri Sallahu u zotua se Ministria e Drejtësisë do të adresojë secilën kërkesë të ngritur dhe do të ndërmarrë hapat e nevojshëm për avancimin dhe përmirësimin e institucioneve korrektuese.</p>,
"Zëvendësministri i Drejtësisë, z. Blerim Sallahu priti në takim përfaqësuesit nga Oda e Afarizmit në Kosovë, respektivisht kryetarin e bordit z. Skender Krasniqi  dhe bashkëpunëtorët e tij",https://md.rks-gov.net/desk/inc/media/030F6ED5-549B-47DE-A6B4-C0B129E5E6D2.jpg ,26/04/2021 22:53,"<p>Gjithashtu u shprehën optimist që kjo përbërje e qeverisë që ka shumicën<br/>
dërmuese në kuvend, do të mundësoj tejkalimin e projektligjeve të cilat do ta<br/>
mundësojnë ndërtimin e infrastrukturës ligjore më të mirë për bizneset.<br/>
Përfaqësuesit e OAK ngritën shqetësimin e mungesës së Gjykatës Komerciale e cila do<br/>
të ndihmonte që në procedurë më të shpejtë të zgjidhen lëndët ekonomike.<br/>
Më tej, sipas kryetarit Krasniqi, në mungesë të gjykatave efikase, ATK në shumicën e<br/>
rasteve merr autoritetin vendimmarrës karshi dënimeve të cilat i shqipton ajo, pa pritur<br/>
çfarëdo verdikti tjetër nga gjykatat kompetente.<br/>
Mungesa e trajtimit të shumë lëndëve nga gjykatat, dhe në anën tjetër kompetencat jo<br/>
të drejta të ATK-së, u tha se po krijojnë vështirësi në sektorin e biznesit, e cila në<br/>
shumicën e rasteve është faktor i mungesës së investimeve.<br/>
Zëvendësministri Sallahu, i njoftoi që shumë shpejtë do të procedohet për në Kuvend<br/>
Ligji për Gjykatën Komerciale, me ç’rast inkurajoi që të përfshihen në hartimin e këtyre<br/>
ligjeve, përmes pjesëmarrjes në grupin punues që do të formohet. Ndër të tjera theksoi<br/>
që ligjet duhet të përpilohen në konsultim me ekspertë të jashtëm dhe vendor që të<br/>
bëjnë ligjin të zbatueshëm nga të gjithë.</p><p>Mungesa e zbatimit të ligjeve nga MSA, sipas përfaqësueseve të OAK, po e vështirëson<br/>
tej mase eksportin dhe zhvillimin ekonomik, krahas vendeve të tjera të rajonit që kanë<br/>
arritë një rritje tejet të vlefshme të eksportit, sipas zbatimit të ligjeve të MSA-së.<br/>
Zëvendësministri u zotua që kjo Qeveri do ta mbrojë biznesin vendor dhe gjithsesi që<br/>
do të angazhohet për të ndërtuar infrastrukturë më të mirë ligjore në mënyrë që t’i hapë<br/>
rrugë dhe mundësi të zhvillimit të afarizmit, përkatësisht ngritjes ekonomike në vend.</p>",
Ministri Selimi: Të angazhuar për trajtimin e çdo kërkese të familjarëve të personave të zhdukur,https://md.rks-gov.net/desk/inc/media/9D37D76A-E41C-4D64-8C5D-1D23EC339067.jpg ,06/11/2020 22:52,"<p>Ministri Selimi në takim me znj. Osmani, znj. Nagavci dhe znj. Kumnova, ka diskutuar për Projektligjin për persona të zhdukur i cili sipas rekomandimeve të bëra në Koncept Dokument, duhet të ndryshohet edhe Ligji për persona të zhdukur.</p><p>Ministri Selimi i ka njoftuar të pranishmit se Ministria e Drejtësisë ka hartuar versionin fillestar të këtij drafti mirëpo sipas tij, para se të procedohet tutje ky draft, e ka parë si të nevojshme që të ketë konsultime paraprake me përfaqësuesit e familjarëve me qëllim që të merren parasysh propozimet dhe të adresohen shqetësimet e tyre.</p><p>“Si Ministër i Drejtësisë mbetem i përkushtuar në trajtimin dhe adresimin e kërkesave të familjarëve të zhdukur duke e marrë parasysh çdo rekomandim i cili e kompleton këtë Projektligj”, tha Selimi.</p><p>Nga ana tjetër Kryetarja e Kuvendit dhe U.D. Presidentja e Republikës së Kosovës, Vjosa Osmani, ka theksuar se do të ofroj mbështetje institucionale dhe do të ketë angazhim të shtuar në çështjen e personave të zhdukur, duke konsideruar çdo bashkëpunim si me familjarët e familjeve të personave të zhdukur poashtu edhe me të gjitha institucionet relevante.</p><p>Znj. Kumnova ka falënderuar Ministrin Selimi për angazhimin dhe bashkëpunimin e ofruar dhe ka theksuar se sqarimi i fatit të personave të zhdukur, duhet të jetë një përparësi dhe të trajtohet me vëmendje të veçantë nga institucionet e Kosovës dhe të ngritet si çështje edhe në bisedimet me Serbinë.</p><p>Ministri Selimi e ka siguruar znj. Kumnova se do të ketë përkrahje institucionale në kërkesat e familjarëve të personave të zhdukur dhe do të angazhohet që përfaqësuesit e këtyre familjarëve të jenë pjesë e çdo diskutimi apo iniciative e cila prek këtë çështje.</p>",
Zëvendësministri Dushi: Të përkushtuar për ndërtimin e praktikave më të mira në trajtimin e rasteve të dhunës në familje,https://md.rks-gov.net/desk/inc/media/29147CF2-14EB-483F-A0F0-7B25906BA021.jpg ,28/10/2020 22:51,"<p>Gjatë kësaj konferencë, Zëvendësministri Dushi fillimisht ka përshëndetur aprovimin e Konventës së Stambollit nga Kuvendi i Republikës së Kosovës, duke e vlerësuar si instrument ligjor shumë të rëndësishëm për parandalimin e dhunës ndaj grave dhe të dhunës në familje, ndryshim kushtetues ky i mirëpritur duke marr parasysh edhe faktin së përveç plotësim-ndryshimit të ligjit kundër dhunës në familje, Zyra e Koordinatorit Nacional është në fillim të hartimit të Strategjisë së re Kombëtare për mbrojtje nga dhuna në familje.</p><p>Në fjalën e tij, Zëvendësministri Dushi ka theksuar se në cilësinë e Koordinatorit Nacional Kundër Dhunës në Familje, mbetet i përkushtuar që hartimi i politikave për mbrojtjen nga dhuna në familje të jenë të harmonizuara me standardet ndërkombëtare për mbrojtjen e të drejtave dhe lirive të njeriut.</p><p>Zëvendësministri Dushi gjithashtu ka përmendur hapat të cilët janë ndërmarr bashkërisht me partnerët vendor dhe ndërkombëtar në zbatimin e Strategjisë Kombëtare për Mbrojtje nga Dhuna në Familje dhe zbatimin e Planit të Veprimit 2010-2020 i cili trajton shërbimet që institucionet tona ofrojnë dhe duhet të ofrojnë për viktimat e dhunës në familje por edhe ndjekjen penale të kryesve të këtij lloji të krimit. Si hap i rëndësishëm është vlerësuar edhe krijimi i Bazës së Integruar i të Dhënave për evidentimin e rasteve të dhunës në familje, e cila plotësohet me të dhëna nga të gjithë akterët relevant.</p><p>Në fund të fjalës së tij, Zëvendësministri Dushi, në emër të Ministrisë së Drejtësisë dhe  Zyrës së KNKDHF ka shprehur gatishmërinë dhe vullnetin për një koordinim dhe angazhim edhe më të madh sa i përket harmonizimit të infrastrukturës ligjore me Konventën e Stambollit dhe për ndërtimin e praktikave më të mira në trajtimin e rasteve të dhunës në familje, të cilat do të ndikonin që Kosova në të ardhmen të bëhet model i parandalimit dhe trajtimit të këtij fenomeni negativ brenda shoqërisë sonë.</p>",
